order_item_id,order_id,product_id,quantity,unit_price,line_total
273083,91064,73,3,290.92,872.76
273084,91065,987,2,280.3,560.6
273085,91065,780,1,473.94,473.94
273086,91065,18,3,413.85,1241.55
273087,91065,834,3,403.41,1210.23
273088,91066,394,3,135.45,406.35
273089,91067,947,1,58.37,58.37
273090,91067,157,3,468.69,1406.07
273091,91067,667,3,379.6,1138.8
273092,91068,799,3,140.6,421.8
273093,91068,560,2,303.94,607.88
273094,91068,546,2,318.22,636.44
273095,91069,679,3,127.53,382.59
273096,91069,9,1,380.71,380.71
273097,91070,776,3,330.9,992.7
273098,91070,323,2,389.76,779.52
273099,91070,865,2,121.54,243.08
273100,91070,574,3,131.86,395.58
273101,91071,464,3,301.6,904.8
273102,91071,740,3,321.02,963.06
273103,91072,405,1,238.27,238.27
273104,91072,417,1,275.74,275.74
273105,91072,491,2,63.53,127.06
273106,91072,989,1,312.12,312.12
273107,91072,256,1,76.56,76.56
273108,91073,392,3,16.7,50.1
273109,91073,221,3,360.24,1080.72
273110,91074,802,3,387.31,1161.93
273111,91074,656,1,98.7,98.7
273112,91074,80,3,420.72,1262.16
273113,91074,764,1,163.35,163.35
273114,91075,738,3,251.05,753.15
273115,91075,696,3,31.42,94.26
273116,91075,589,1,321.05,321.05
273117,91075,787,1,148.05,148.05
273118,91075,582,2,304.3,608.6
273119,91076,144,3,261.76,785.28
273120,91076,920,1,284.94,284.94
273121,91077,816,3,213.6,640.8
273122,91078,268,3,69.21,207.63
273123,91078,834,1,19.09,19.09
273124,91078,323,3,360.02,1080.06
273125,91078,348,3,451.2,1353.6
273126,91079,111,1,217.78,217.78
273127,91079,307,1,370.05,370.05
273128,91079,418,3,465.68,1397.04
273129,91079,713,1,193.62,193.62
273130,91080,850,1,141.05,141.05
273131,91080,550,2,284.89,569.78
273132,91080,869,1,494.97,494.97
273133,91080,276,3,342.56,1027.68
273134,91080,701,1,113.87,113.87
273135,91081,76,2,49.08,98.16
273136,91081,52,3,454.5,1363.5
273137,91081,211,1,81.07,81.07
273138,91081,340,2,142.94,285.88
273139,91082,314,1,257.35,257.35
273140,91082,223,2,444.76,889.52
273141,91082,929,1,471.27,471.27
273142,91083,535,3,464.13,1392.39
273143,91083,882,3,85.83,257.49
273144,91084,353,1,387.01,387.01
273145,91084,681,2,458.94,917.88
273146,91084,330,1,147.93,147.93
273147,91084,976,3,101.71,305.13
273148,91085,232,2,363.9,727.8
273149,91085,461,1,292.33,292.33
273150,91085,921,2,101.32,202.64
273151,91085,541,3,72.7,218.1
273152,91085,460,3,348.54,1045.62
273153,91086,446,2,19.18,38.36
273154,91086,9,1,369.73,369.73
273155,91086,392,3,284.44,853.32
273156,91086,375,2,125.3,250.6
273157,91086,272,2,157.77,315.54
273158,91087,986,2,257.58,515.16
273159,91088,48,1,229.95,229.95
273160,91089,299,3,366.3,1098.9
273161,91089,538,2,150.61,301.22
273162,91089,590,2,202.52,405.04
273163,91089,243,1,327.71,327.71
273164,91089,981,2,39.39,78.78
273165,91090,425,3,266.45,799.35
273166,91091,692,3,277.88,833.64
273167,91091,188,1,418.08,418.08
273168,91092,591,2,336.37,672.74
273169,91092,202,1,281.79,281.79
273170,91092,26,3,62.65,187.95
273171,91092,778,2,120.0,240.0
273172,91092,310,3,174.38,523.14
273173,91093,783,1,298.46,298.46
273174,91093,941,3,422.25,1266.75
273175,91094,107,1,30.08,30.08
273176,91094,243,1,484.67,484.67
273177,91094,112,3,433.78,1301.34
273178,91094,416,3,36.06,108.18
273179,91095,779,3,447.28,1341.84
273180,91095,965,2,130.39,260.78
273181,91095,672,1,181.76,181.76
273182,91095,937,3,447.26,1341.78
273183,91096,183,3,155.95,467.85
273184,91096,758,3,268.69,806.07
273185,91096,640,1,238.06,238.06
273186,91097,803,1,310.09,310.09
273187,91098,818,2,446.08,892.16
273188,91098,244,1,126.14,126.14
273189,91098,954,2,88.78,177.56
273190,91098,343,2,258.18,516.36
273191,91099,728,3,79.63,238.89
273192,91100,436,1,99.79,99.79
273193,91100,113,3,133.99,401.97
273194,91101,156,2,183.06,366.12
273195,91101,966,1,24.28,24.28
273196,91101,730,2,454.9,909.8
273197,91101,140,3,127.34,382.02
273198,91101,281,3,400.24,1200.72
273199,91102,210,3,284.32,852.96
273200,91102,308,2,483.98,967.96
273201,91102,850,3,204.58,613.74
273202,91102,124,3,53.62,160.86
273203,91103,409,1,386.72,386.72
273204,91103,452,1,239.34,239.34
273205,91103,442,2,100.32,200.64
273206,91103,890,1,395.12,395.12
273207,91103,816,3,229.2,687.6
273208,91104,507,3,234.68,704.04
273209,91104,637,3,312.98,938.94
273210,91105,163,1,471.38,471.38
273211,91105,105,3,305.26,915.78
273212,91106,93,3,60.35,181.05
273213,91106,549,1,273.85,273.85
273214,91106,272,1,21.66,21.66
273215,91107,949,3,277.72,833.16
273216,91108,610,2,143.19,286.38
273217,91108,29,2,191.07,382.14
273218,91109,490,1,258.39,258.39
273219,91110,789,3,145.38,436.14
273220,91110,27,3,455.73,1367.19
273221,91110,391,1,399.1,399.1
273222,91110,79,2,133.23,266.46
273223,91110,507,2,100.26,200.52
273224,91111,335,1,226.14,226.14
273225,91111,679,1,159.96,159.96
273226,91112,752,1,283.25,283.25
273227,91112,551,3,228.4,685.2
273228,91112,892,1,417.18,417.18
273229,91112,178,2,394.38,788.76
273230,91113,348,2,482.86,965.72
273231,91113,833,2,49.01,98.02
273232,91113,138,1,252.09,252.09
273233,91114,118,2,412.37,824.74
273234,91114,633,3,327.06,981.18
273235,91114,126,3,197.1,591.3
273236,91114,16,2,123.46,246.92
273237,91114,84,1,111.88,111.88
273238,91115,709,3,428.29,1284.87
273239,91115,778,1,463.91,463.91
273240,91115,25,2,245.59,491.18
273241,91116,13,3,236.6,709.8
273242,91116,92,2,100.95,201.9
273243,91116,710,1,127.72,127.72
273244,91116,52,1,177.3,177.3
273245,91116,312,1,473.83,473.83
273246,91117,16,2,133.69,267.38
273247,91118,548,1,164.44,164.44
273248,91118,681,1,330.27,330.27
273249,91119,860,3,324.67,974.01
273250,91120,280,2,422.24,844.48
273251,91121,369,3,201.34,604.02
273252,91121,122,3,371.07,1113.21
273253,91121,798,3,94.31,282.93
273254,91121,557,1,88.29,88.29
273255,91121,718,3,226.85,680.55
273256,91122,482,2,168.77,337.54
273257,91122,470,1,120.43,120.43
273258,91123,842,2,179.78,359.56
273259,91123,238,2,397.09,794.18
273260,91123,216,2,116.7,233.4
273261,91123,276,3,404.47,1213.41
273262,91124,128,3,198.01,594.03
273263,91124,162,3,430.59,1291.77
273264,91124,111,2,90.64,181.28
273265,91124,333,2,314.26,628.52
273266,91125,775,1,234.74,234.74
273267,91125,772,3,181.73,545.19
273268,91125,853,3,51.35,154.05
273269,91126,152,3,447.91,1343.73
273270,91126,115,3,270.87,812.61
273271,91127,921,2,86.77,173.54
273272,91127,315,3,263.38,790.14
273273,91127,850,1,29.31,29.31
273274,91127,766,2,472.28,944.56
273275,91128,483,2,375.81,751.62
273276,91128,399,3,159.17,477.51
273277,91128,601,2,339.36,678.72
273278,91128,447,1,18.85,18.85
273279,91129,346,3,416.43,1249.29
273280,91129,521,3,430.88,1292.64
273281,91129,130,3,472.52,1417.56
273282,91129,195,2,380.62,761.24
273283,91130,341,1,57.93,57.93
273284,91130,540,3,353.31,1059.93
273285,91130,558,1,208.55,208.55
273286,91130,683,2,427.47,854.94
273287,91130,523,3,170.91,512.73
273288,91131,69,1,398.97,398.97
273289,91132,810,2,362.97,725.94
273290,91132,246,2,260.3,520.6
273291,91132,812,2,395.62,791.24
273292,91132,143,2,139.55,279.1
273293,91132,427,3,144.9,434.7
273294,91133,235,2,262.33,524.66
273295,91133,556,1,274.3,274.3
273296,91133,249,1,128.13,128.13
273297,91134,40,1,195.59,195.59
273298,91134,422,3,108.45,325.35
273299,91135,912,1,415.65,415.65
273300,91136,174,2,334.42,668.84
273301,91136,605,3,432.6,1297.8
273302,91136,962,3,403.4,1210.2
273303,91136,99,2,263.79,527.58
273304,91137,493,1,225.87,225.87
273305,91137,134,3,130.06,390.18
273306,91137,768,3,223.06,669.18
273307,91138,606,3,211.64,634.92
273308,91139,116,1,182.67,182.67
273309,91140,8,1,499.39,499.39
273310,91140,7,3,165.67,497.01
273311,91140,477,2,63.46,126.92
273312,91140,338,2,336.63,673.26
273313,91140,235,3,251.11,753.33
273314,91141,93,3,425.0,1275.0
273315,91142,324,3,126.86,380.58
273316,91142,444,2,191.37,382.74
273317,91142,999,2,162.17,324.34
273318,91142,138,1,158.33,158.33
273319,91142,327,1,435.93,435.93
273320,91143,3,1,377.81,377.81
273321,91143,134,3,155.37,466.11
273322,91143,198,3,89.58,268.74
273323,91143,665,3,297.84,893.52
273324,91144,683,2,380.98,761.96
273325,91144,457,2,61.9,123.8
273326,91144,693,2,463.97,927.94
273327,91145,158,1,10.06,10.06
273328,91145,147,3,336.57,1009.71
273329,91145,551,2,133.69,267.38
273330,91146,288,3,251.22,753.66
273331,91146,306,2,37.57,75.14
273332,91146,385,1,429.05,429.05
273333,91146,146,1,237.57,237.57
273334,91147,50,3,431.54,1294.62
273335,91147,336,1,244.8,244.8
273336,91148,318,3,398.22,1194.66
273337,91148,994,2,100.14,200.28
273338,91149,84,2,153.97,307.94
273339,91149,64,2,197.27,394.54
273340,91149,893,3,189.47,568.41
273341,91150,245,3,225.62,676.86
273342,91151,704,1,41.89,41.89
273343,91151,319,3,383.27,1149.81
273344,91152,404,3,286.29,858.87
273345,91152,38,1,290.02,290.02
273346,91153,795,1,401.89,401.89
273347,91153,254,3,198.1,594.3
273348,91153,851,1,408.38,408.38
273349,91153,479,2,39.4,78.8
273350,91154,235,2,45.99,91.98
273351,91154,398,2,47.89,95.78
273352,91155,839,3,238.9,716.7
273353,91155,895,3,309.52,928.56
273354,91155,598,3,243.01,729.03
273355,91155,143,3,360.89,1082.67
273356,91155,406,2,13.29,26.58
273357,91156,834,1,402.35,402.35
273358,91157,405,2,298.1,596.2
273359,91157,632,3,454.32,1362.96
273360,91158,395,3,86.91,260.73
273361,91158,634,1,43.41,43.41
273362,91158,341,2,164.28,328.56
273363,91158,491,3,398.54,1195.62
273364,91159,67,2,444.09,888.18
273365,91160,991,2,123.26,246.52
273366,91161,571,3,388.01,1164.03
273367,91161,763,1,228.83,228.83
273368,91161,518,1,478.51,478.51
273369,91161,110,2,458.0,916.0
273370,91162,332,2,292.24,584.48
273371,91162,19,2,477.59,955.18
273372,91162,603,3,414.59,1243.77
273373,91162,847,2,154.27,308.54
273374,91163,959,1,301.63,301.63
273375,91164,403,3,158.97,476.91
273376,91164,155,2,151.33,302.66
273377,91164,435,3,18.58,55.74
273378,91164,946,2,202.8,405.6
273379,91164,677,2,204.67,409.34
273380,91165,421,3,95.69,287.07
273381,91166,692,3,67.36,202.08
273382,91166,718,1,90.2,90.2
273383,91166,747,3,240.83,722.49
273384,91167,677,3,293.02,879.06
273385,91168,544,2,54.58,109.16
273386,91168,475,2,434.43,868.86
273387,91169,428,2,441.45,882.9
273388,91170,216,2,179.09,358.18
273389,91171,299,3,122.9,368.7
273390,91171,147,2,71.04,142.08
273391,91172,271,2,311.49,622.98
273392,91172,386,3,373.48,1120.44
273393,91172,658,2,365.44,730.88
273394,91172,498,3,470.93,1412.79
273395,91173,505,1,200.8,200.8
273396,91173,667,2,285.69,571.38
273397,91173,775,1,189.32,189.32
273398,91173,221,1,178.85,178.85
273399,91174,650,1,272.64,272.64
273400,91174,468,3,216.04,648.12
273401,91175,665,3,384.72,1154.16
273402,91175,943,3,428.32,1284.96
273403,91175,929,3,248.8,746.4
273404,91176,770,3,416.83,1250.49
273405,91176,77,3,219.91,659.73
273406,91177,1000,1,145.57,145.57
273407,91177,652,3,44.61,133.83
273408,91178,740,3,111.88,335.64
273409,91179,102,3,239.75,719.25
273410,91179,878,1,176.48,176.48
273411,91179,488,1,287.39,287.39
273412,91179,433,1,76.7,76.7
273413,91180,604,2,439.71,879.42
273414,91180,906,1,302.29,302.29
273415,91180,875,3,350.4,1051.2
273416,91180,967,1,270.01,270.01
273417,91180,730,3,395.51,1186.53
273418,91181,685,2,235.13,470.26
273419,91181,279,3,304.46,913.38
273420,91181,364,2,14.07,28.14
273421,91182,436,1,300.82,300.82
273422,91182,712,3,75.42,226.26
273423,91183,299,3,471.35,1414.05
273424,91183,150,2,89.3,178.6
273425,91183,815,2,70.33,140.66
273426,91184,992,1,136.11,136.11
273427,91184,581,2,206.72,413.44
273428,91185,86,3,263.07,789.21
273429,91185,593,1,223.65,223.65
273430,91185,687,3,344.2,1032.6
273431,91185,732,3,355.62,1066.86
273432,91186,759,2,151.27,302.54
273433,91186,840,2,484.15,968.3
273434,91186,109,2,25.01,50.02
273435,91186,421,1,69.89,69.89
273436,91186,29,3,332.46,997.38
273437,91187,152,2,487.27,974.54
273438,91187,712,2,246.4,492.8
273439,91187,693,2,155.15,310.3
273440,91188,72,2,454.38,908.76
273441,91188,810,1,285.49,285.49
273442,91188,991,1,300.77,300.77
273443,91188,526,2,351.82,703.64
273444,91188,830,1,362.73,362.73
273445,91189,614,2,297.56,595.12
273446,91189,681,1,67.85,67.85
273447,91189,6,1,304.95,304.95
273448,91190,440,2,266.8,533.6
273449,91190,140,1,99.07,99.07
273450,91190,12,1,189.45,189.45
273451,91190,562,3,58.9,176.7
273452,91190,427,3,198.53,595.59
273453,91191,102,1,401.42,401.42
273454,91191,267,1,385.69,385.69
273455,91191,266,3,494.34,1483.02
273456,91191,619,2,260.31,520.62
273457,91192,600,1,280.25,280.25
273458,91193,428,1,381.74,381.74
273459,91193,240,3,368.76,1106.28
273460,91193,159,3,363.64,1090.92
273461,91193,745,2,490.24,980.48
273462,91194,982,1,472.14,472.14
273463,91194,398,2,164.42,328.84
273464,91194,97,3,457.22,1371.66
273465,91194,145,2,457.74,915.48
273466,91195,720,2,474.84,949.68
273467,91196,34,2,305.3,610.6
273468,91196,645,3,129.61,388.83
273469,91197,882,2,178.91,357.82
273470,91197,139,1,292.59,292.59
273471,91197,34,3,396.11,1188.33
273472,91197,557,1,446.05,446.05
273473,91197,558,2,400.77,801.54
273474,91198,715,2,331.89,663.78
273475,91199,363,1,180.76,180.76
273476,91199,276,3,178.41,535.23
273477,91199,378,1,300.05,300.05
273478,91199,441,3,320.44,961.32
273479,91199,493,1,470.06,470.06
273480,91200,591,2,169.78,339.56
273481,91200,15,2,45.84,91.68
273482,91200,964,2,226.59,453.18
273483,91200,347,1,37.78,37.78
273484,91201,749,3,419.81,1259.43
273485,91201,747,3,315.36,946.08
273486,91202,241,2,184.16,368.32
273487,91202,220,1,236.06,236.06
273488,91203,451,1,154.16,154.16
273489,91203,861,2,388.58,777.16
273490,91203,805,2,392.64,785.28
273491,91203,47,1,22.38,22.38
273492,91203,502,2,342.26,684.52
273493,91204,74,2,325.07,650.14
273494,91204,817,1,202.84,202.84
273495,91204,512,3,192.52,577.56
273496,91205,805,2,369.32,738.64
273497,91205,67,2,125.62,251.24
273498,91205,332,1,165.41,165.41
273499,91205,223,1,239.61,239.61
273500,91205,651,2,299.35,598.7
273501,91206,879,2,322.56,645.12
273502,91206,500,1,100.77,100.77
273503,91206,938,3,135.59,406.77
273504,91206,419,3,467.74,1403.22
273505,91206,97,1,481.09,481.09
273506,91207,302,2,361.45,722.9
273507,91207,237,2,67.66,135.32
273508,91207,29,1,120.99,120.99
273509,91207,352,3,322.34,967.02
273510,91208,290,1,261.95,261.95
273511,91208,496,2,78.14,156.28
273512,91209,738,3,479.58,1438.74
273513,91210,438,3,393.83,1181.49
273514,91210,918,3,122.56,367.68
273515,91210,709,2,283.64,567.28
273516,91210,36,3,92.7,278.1
273517,91210,860,2,198.26,396.52
273518,91211,294,2,197.45,394.9
273519,91211,240,3,252.91,758.73
273520,91211,493,1,250.51,250.51
273521,91211,165,2,88.3,176.6
273522,91212,560,3,169.36,508.08
273523,91212,577,2,266.04,532.08
273524,91213,430,1,103.35,103.35
273525,91213,301,3,76.84,230.52
273526,91213,170,2,300.91,601.82
273527,91213,989,1,494.39,494.39
273528,91213,8,3,176.0,528.0
273529,91214,381,3,303.28,909.84
273530,91214,558,1,464.2,464.2
273531,91214,411,3,310.2,930.6
273532,91215,458,3,287.77,863.31
273533,91215,976,1,127.66,127.66
273534,91215,161,1,426.49,426.49
273535,91215,824,3,348.39,1045.17
273536,91216,841,2,10.23,20.46
273537,91216,851,3,466.44,1399.32
273538,91216,600,3,488.55,1465.65
273539,91217,383,2,296.79,593.58
273540,91217,67,3,57.89,173.67
273541,91217,35,3,213.09,639.27
273542,91217,517,3,392.51,1177.53
273543,91218,171,3,129.96,389.88
273544,91219,547,2,137.0,274.0
273545,91219,599,2,39.52,79.04
273546,91219,71,2,417.4,834.8
273547,91220,588,1,55.57,55.57
273548,91220,387,1,327.99,327.99
273549,91220,573,3,182.1,546.3
273550,91221,815,2,496.3,992.6
273551,91221,673,2,271.96,543.92
273552,91221,676,3,490.92,1472.76
273553,91221,117,1,488.9,488.9
273554,91222,29,3,214.7,644.1
273555,91223,122,3,20.49,61.47
273556,91224,354,3,396.74,1190.22
273557,91224,820,1,488.19,488.19
273558,91224,782,1,313.49,313.49
273559,91224,492,2,270.95,541.9
273560,91224,772,2,262.7,525.4
273561,91225,982,2,186.47,372.94
273562,91226,777,3,156.23,468.69
273563,91226,951,1,313.95,313.95
273564,91226,809,3,382.41,1147.23
273565,91227,976,3,92.08,276.24
273566,91227,187,1,242.91,242.91
273567,91228,348,3,122.71,368.13
273568,91229,858,3,299.92,899.76
273569,91229,593,2,440.2,880.4
273570,91229,645,3,272.33,816.99
273571,91229,636,1,154.12,154.12
273572,91229,281,3,275.51,826.53
273573,91230,871,1,367.86,367.86
273574,91230,848,1,65.11,65.11
273575,91231,352,2,322.57,645.14
273576,91232,702,1,102.08,102.08
273577,91232,118,3,58.22,174.66
273578,91232,385,2,157.88,315.76
273579,91233,341,1,165.75,165.75
273580,91233,643,3,55.88,167.64
273581,91233,313,3,395.9,1187.7
273582,91233,103,2,272.85,545.7
273583,91234,161,2,115.43,230.86
273584,91234,930,3,120.68,362.04
273585,91234,946,2,251.87,503.74
273586,91235,600,1,469.64,469.64
273587,91235,755,1,185.04,185.04
273588,91235,698,1,349.86,349.86
273589,91235,777,1,184.16,184.16
273590,91236,410,3,388.67,1166.01
273591,91236,64,3,470.4,1411.2
273592,91237,813,1,356.01,356.01
273593,91237,376,2,45.17,90.34
273594,91237,915,2,226.01,452.02
273595,91237,444,3,69.85,209.55
273596,91237,61,1,176.31,176.31
273597,91238,299,3,388.01,1164.03
273598,91238,505,2,452.2,904.4
273599,91238,411,1,183.57,183.57
273600,91239,425,2,371.35,742.7
273601,91239,439,3,119.6,358.8
273602,91239,90,1,259.51,259.51
273603,91240,953,3,162.51,487.53
273604,91240,19,1,461.86,461.86
273605,91240,317,3,401.73,1205.19
273606,91240,176,1,426.4,426.4
273607,91240,704,2,236.7,473.4
273608,91241,484,3,431.66,1294.98
273609,91241,230,2,322.96,645.92
273610,91241,722,3,181.96,545.88
273611,91241,570,1,180.18,180.18
273612,91242,743,2,137.02,274.04
273613,91242,662,1,49.47,49.47
273614,91242,287,1,189.24,189.24
273615,91242,572,2,353.97,707.94
273616,91243,259,1,357.03,357.03
273617,91243,948,1,497.86,497.86
273618,91243,391,1,129.97,129.97
273619,91243,705,1,454.5,454.5
273620,91243,408,1,166.78,166.78
273621,91244,850,3,265.5,796.5
273622,91244,941,3,289.53,868.59
273623,91244,642,2,162.22,324.44
273624,91244,681,2,385.46,770.92
273625,91245,828,2,303.32,606.64
273626,91245,608,2,296.25,592.5
273627,91246,501,1,107.73,107.73
273628,91247,408,2,114.13,228.26
273629,91247,243,2,430.65,861.3
273630,91247,461,1,238.96,238.96
273631,91248,863,2,263.18,526.36
273632,91248,90,2,202.87,405.74
273633,91248,834,2,477.27,954.54
273634,91249,33,3,79.55,238.65
273635,91249,193,3,103.22,309.66
273636,91250,29,3,470.74,1412.22
273637,91251,853,2,159.49,318.98
273638,91252,413,3,296.59,889.77
273639,91252,703,2,233.78,467.56
273640,91252,824,1,474.07,474.07
273641,91252,949,3,44.27,132.81
273642,91252,392,3,229.22,687.66
273643,91253,229,2,121.43,242.86
273644,91253,835,2,26.44,52.88
273645,91253,602,2,19.61,39.22
273646,91253,451,2,120.36,240.72
273647,91254,174,3,141.75,425.25
273648,91254,603,2,350.77,701.54
273649,91254,704,2,274.74,549.48
273650,91255,393,2,204.59,409.18
273651,91256,869,1,464.17,464.17
273652,91256,76,3,321.79,965.37
273653,91257,622,1,229.51,229.51
273654,91257,945,1,424.16,424.16
273655,91257,18,3,20.19,60.57
273656,91258,350,2,318.55,637.1
273657,91258,12,2,420.25,840.5
273658,91259,533,3,243.71,731.13
273659,91259,424,1,354.35,354.35
273660,91260,802,2,380.17,760.34
273661,91260,701,3,218.05,654.15
273662,91260,57,1,12.78,12.78
273663,91260,242,3,440.6,1321.8
273664,91260,988,3,213.65,640.95
273665,91261,557,2,138.65,277.3
273666,91262,56,1,170.66,170.66
273667,91263,794,2,71.82,143.64
273668,91263,617,3,51.75,155.25
273669,91263,312,2,39.2,78.4
273670,91263,35,2,49.87,99.74
273671,91264,63,1,146.0,146.0
273672,91264,112,3,389.68,1169.04
273673,91264,353,2,348.7,697.4
273674,91265,130,1,478.03,478.03
273675,91265,202,3,468.99,1406.97
273676,91265,609,1,232.33,232.33
273677,91266,251,1,485.09,485.09
273678,91266,221,3,110.63,331.89
273679,91266,791,1,462.83,462.83
273680,91266,824,2,495.14,990.28
273681,91267,598,1,118.56,118.56
273682,91267,96,3,489.87,1469.61
273683,91267,89,3,57.16,171.48
273684,91267,510,3,65.89,197.67
273685,91268,41,2,152.63,305.26
273686,91268,249,1,83.22,83.22
273687,91268,398,1,278.79,278.79
273688,91268,951,2,163.24,326.48
273689,91268,341,3,164.42,493.26
273690,91269,762,1,130.48,130.48
273691,91270,110,3,49.94,149.82
273692,91270,746,1,282.88,282.88
273693,91270,899,1,455.4,455.4
273694,91270,829,3,499.14,1497.42
273695,91270,503,3,204.32,612.96
273696,91271,430,2,338.86,677.72
273697,91271,633,3,349.79,1049.37
273698,91271,646,1,227.9,227.9
273699,91272,579,2,496.88,993.76
273700,91272,848,1,324.45,324.45
273701,91272,984,3,362.58,1087.74
273702,91272,878,2,212.48,424.96
273703,91273,130,2,327.38,654.76
273704,91273,332,3,293.37,880.11
273705,91274,273,1,136.8,136.8
273706,91274,89,2,489.38,978.76
273707,91274,719,3,346.3,1038.9
273708,91275,710,1,117.67,117.67
273709,91276,348,3,472.69,1418.07
273710,91276,208,3,36.11,108.33
273711,91276,925,1,87.37,87.37
273712,91276,506,2,211.63,423.26
273713,91277,836,2,23.16,46.32
273714,91277,931,3,253.76,761.28
273715,91278,825,3,339.39,1018.17
273716,91279,27,3,241.23,723.69
273717,91279,167,1,146.22,146.22
273718,91279,434,3,211.58,634.74
273719,91280,173,2,376.91,753.82
273720,91280,288,1,181.37,181.37
273721,91281,460,1,206.46,206.46
273722,91282,179,1,287.47,287.47
273723,91282,431,2,376.47,752.94
273724,91282,766,3,382.94,1148.82
273725,91282,969,1,237.32,237.32
273726,91282,680,2,423.45,846.9
273727,91283,861,2,199.94,399.88
273728,91283,60,1,448.55,448.55
273729,91283,411,3,471.91,1415.73
273730,91284,881,1,403.56,403.56
273731,91285,53,3,134.16,402.48
273732,91285,327,1,122.9,122.9
273733,91286,922,1,462.44,462.44
273734,91286,85,1,193.48,193.48
273735,91286,76,1,237.45,237.45
273736,91286,801,3,390.54,1171.62
273737,91286,220,1,197.24,197.24
273738,91287,287,1,223.34,223.34
273739,91287,745,3,281.66,844.98
273740,91287,495,1,198.92,198.92
273741,91288,619,2,47.55,95.1
273742,91288,897,1,259.74,259.74
273743,91289,391,2,259.25,518.5
273744,91290,488,1,395.88,395.88
273745,91290,573,1,115.32,115.32
273746,91290,130,1,28.74,28.74
273747,91290,174,2,155.39,310.78
273748,91291,42,2,89.08,178.16
273749,91291,148,1,415.25,415.25
273750,91291,621,2,73.55,147.1
273751,91291,749,3,300.29,900.87
273752,91291,670,1,378.37,378.37
273753,91292,530,1,96.72,96.72
273754,91292,934,2,238.34,476.68
273755,91292,381,3,300.28,900.84
273756,91293,748,1,72.87,72.87
273757,91293,599,2,35.48,70.96
273758,91293,920,2,471.11,942.22
273759,91293,560,2,365.04,730.08
273760,91293,22,1,453.76,453.76
273761,91294,155,2,119.95,239.9
273762,91294,774,2,321.67,643.34
273763,91295,546,1,199.86,199.86
273764,91295,222,2,237.19,474.38
273765,91296,402,1,462.27,462.27
273766,91296,568,3,174.09,522.27
273767,91296,597,1,47.04,47.04
273768,91296,764,1,203.74,203.74
273769,91296,817,3,434.69,1304.07
273770,91297,111,2,259.74,519.48
273771,91298,886,3,91.93,275.79
273772,91298,144,1,305.5,305.5
273773,91299,249,1,94.53,94.53
273774,91299,373,2,31.68,63.36
273775,91299,644,3,171.84,515.52
273776,91300,592,2,424.92,849.84
273777,91300,81,3,140.05,420.15
273778,91301,140,2,292.95,585.9
273779,91301,887,2,310.39,620.78
273780,91301,691,3,457.89,1373.67
273781,91302,234,2,413.19,826.38
273782,91303,212,2,153.89,307.78
273783,91303,9,3,441.97,1325.91
273784,91304,754,1,307.61,307.61
273785,91305,710,2,142.9,285.8
273786,91305,17,1,472.16,472.16
273787,91305,846,2,488.39,976.78
273788,91305,383,2,221.91,443.82
273789,91305,815,1,44.78,44.78
273790,91306,634,2,183.22,366.44
273791,91306,99,2,372.61,745.22
273792,91306,490,1,276.71,276.71
273793,91306,199,2,355.18,710.36
273794,91306,498,3,299.96,899.88
273795,91307,950,2,48.52,97.04
273796,91307,859,1,466.22,466.22
273797,91307,223,3,178.77,536.31
273798,91307,24,2,456.58,913.16
273799,91308,588,3,64.17,192.51
273800,91309,205,1,359.59,359.59
273801,91309,770,3,425.37,1276.11
273802,91309,782,2,369.65,739.3
273803,91309,195,2,380.15,760.3
273804,91310,687,2,465.62,931.24
273805,91310,693,2,267.79,535.58
273806,91310,672,2,265.23,530.46
273807,91311,218,3,266.45,799.35
273808,91311,772,3,213.09,639.27
273809,91311,880,2,303.66,607.32
273810,91311,453,3,359.07,1077.21
273811,91311,422,2,489.44,978.88
273812,91312,132,2,23.67,47.34
273813,91312,976,2,85.08,170.16
273814,91313,141,1,134.4,134.4
273815,91313,96,2,107.53,215.06
273816,91313,632,3,190.67,572.01
273817,91313,240,3,253.34,760.02
273818,91313,1,3,34.63,103.89
273819,91314,467,3,259.62,778.86
273820,91314,484,3,463.1,1389.3
273821,91314,180,3,421.31,1263.93
273822,91314,762,2,205.32,410.64
273823,91314,753,3,221.98,665.94
273824,91315,410,1,418.19,418.19
273825,91315,42,3,11.87,35.61
273826,91316,218,1,344.77,344.77
273827,91316,840,3,478.25,1434.75
273828,91316,847,2,202.85,405.7
273829,91317,723,1,398.83,398.83
273830,91317,367,1,146.95,146.95
273831,91318,305,1,325.03,325.03
273832,91318,590,1,428.76,428.76
273833,91319,38,1,245.61,245.61
273834,91319,407,2,378.04,756.08
273835,91319,463,2,13.4,26.8
273836,91320,795,1,300.6,300.6
273837,91321,43,2,265.69,531.38
273838,91322,867,1,190.67,190.67
273839,91322,232,1,307.1,307.1
273840,91323,6,1,79.13,79.13
273841,91324,956,2,355.16,710.32
273842,91324,930,1,337.28,337.28
273843,91325,171,2,67.11,134.22
273844,91325,978,2,390.58,781.16
273845,91325,457,1,29.81,29.81
273846,91325,184,3,292.37,877.11
273847,91326,181,3,474.76,1424.28
273848,91326,647,2,77.51,155.02
273849,91326,272,3,141.46,424.38
273850,91326,727,1,153.2,153.2
273851,91326,621,3,177.85,533.55
273852,91327,277,3,329.4,988.2
