payment_id,order_id,payment_method,payment_status,payment_date,amount
87287,87287,paypal,success,2025-10-10,496.49
87288,87288,paypal,success,2024-03-07,554.15
87289,87289,credit_card,success,2025-08-18,652.89
87290,87290,bank_transfer,success,2025-12-08,419.98
87291,87291,paypal,success,2025-01-31,376.12
87292,87292,paypal,success,2025-04-28,499.28
87293,87293,bank_transfer,success,2025-03-11,223.42
87294,87294,credit_card,failed,2024-10-11,225.35
87295,87295,bank_transfer,success,2024-10-07,859.02
87296,87296,bank_transfer,success,2025-09-13,608.09
87297,87297,bank_transfer,success,2025-12-18,479.24
87298,87298,bank_transfer,success,2024-05-18,202.98
87299,87299,credit_card,success,2024-03-11,451.75
87300,87300,credit_card,failed,2025-11-02,825.19
87301,87301,bank_transfer,success,2025-09-23,488.6
87302,87302,paypal,success,2025-07-23,181.35
87303,87303,bank_transfer,success,2025-11-10,114.03
87304,87304,paypal,success,2024-09-25,646.32
87305,87305,credit_card,success,2024-12-17,161.42
87306,87306,paypal,success,2024-04-20,68.42
87307,87307,paypal,success,2025-05-03,557.75
87308,87308,paypal,success,2025-02-17,252.57
87309,87309,credit_card,success,2024-05-20,109.49
87310,87310,paypal,failed,2025-04-07,224.45
87311,87311,paypal,success,2026-01-16,859.19
87312,87312,bank_transfer,failed,2025-08-07,793.85
87313,87313,credit_card,success,2024-12-27,483.53
87314,87314,credit_card,success,2024-06-20,254.3
87315,87315,bank_transfer,success,2025-09-12,312.52
87316,87316,paypal,success,2024-12-20,749.49
87317,87317,credit_card,success,2025-08-02,691.27
87318,87318,paypal,success,2025-11-07,502.76
87319,87319,credit_card,failed,2024-07-16,552.05
87320,87320,bank_transfer,success,2025-04-11,161.54
87321,87321,bank_transfer,failed,2025-06-18,802.17
87322,87322,bank_transfer,success,2025-08-22,874.38
87323,87323,paypal,success,2024-11-22,430.25
87324,87324,credit_card,success,2025-07-23,633.11
87325,87325,paypal,success,2026-01-21,63.01
87326,87326,bank_transfer,success,2024-02-22,666.67
87327,87327,bank_transfer,success,2025-09-04,284.67
87328,87328,credit_card,success,2025-11-15,921.07
87329,87329,credit_card,success,2024-02-12,569.79
87330,87330,credit_card,failed,2025-05-07,341.88
87331,87331,credit_card,success,2026-01-16,169.92
87332,87332,paypal,success,2025-01-02,381.89
87333,87333,credit_card,success,2024-11-05,722.12
87334,87334,credit_card,success,2025-10-15,685.72
87335,87335,paypal,success,2025-09-06,178.01
87336,87336,credit_card,success,2024-07-30,167.94
87337,87337,bank_transfer,success,2024-12-21,622.4
87338,87338,paypal,success,2024-10-28,896.34
87339,87339,credit_card,success,2024-05-05,191.04
87340,87340,bank_transfer,success,2024-05-12,315.9
87341,87341,bank_transfer,success,2025-11-21,787.09
87342,87342,credit_card,success,2024-11-29,63.9
87343,87343,credit_card,success,2024-04-20,960.47
87344,87344,bank_transfer,success,2024-02-24,407.1
87345,87345,credit_card,success,2025-09-07,163.67
87346,87346,credit_card,success,2025-08-31,495.21
87347,87347,credit_card,success,2024-12-08,733.11
87348,87348,paypal,success,2025-08-22,557.4
87349,87349,credit_card,success,2025-07-19,625.88
87350,87350,credit_card,success,2025-09-18,97.15
87351,87351,paypal,success,2025-12-01,732.65
87352,87352,bank_transfer,success,2024-08-05,64.63
87353,87353,paypal,failed,2024-04-21,665.18
87354,87354,paypal,success,2025-07-12,779.72
87355,87355,bank_transfer,success,2025-08-10,71.1
87356,87356,credit_card,failed,2025-01-17,556.53
87357,87357,paypal,success,2025-10-19,546.59
87358,87358,credit_card,success,2024-03-16,377.27
87359,87359,credit_card,success,2024-05-18,376.87
87360,87360,paypal,success,2024-11-04,209.33
87361,87361,credit_card,success,2024-09-05,742.53
87362,87362,credit_card,success,2025-05-01,709.48
87363,87363,credit_card,success,2025-04-22,302.81
87364,87364,paypal,success,2024-03-22,993.2
87365,87365,paypal,success,2024-02-19,871.63
87366,87366,paypal,success,2024-09-30,713.23
87367,87367,paypal,success,2025-10-09,136.56
87368,87368,paypal,success,2024-11-28,939.42
87369,87369,paypal,success,2025-08-15,261.07
87370,87370,credit_card,success,2024-08-15,398.23
87371,87371,credit_card,success,2025-02-10,239.73
87372,87372,credit_card,success,2024-03-11,258.21
87373,87373,paypal,success,2024-02-29,48.37
87374,87374,bank_transfer,success,2025-04-03,769.44
87375,87375,paypal,success,2025-05-08,74.33
87376,87376,bank_transfer,success,2025-08-27,688.16
87377,87377,paypal,success,2025-12-16,240.19
87378,87378,bank_transfer,success,2024-12-31,475.32
87379,87379,credit_card,success,2024-06-19,976.83
87380,87380,paypal,success,2024-10-08,732.71
87381,87381,bank_transfer,success,2024-05-03,237.55
87382,87382,bank_transfer,success,2024-03-22,921.5
87383,87383,credit_card,success,2025-06-24,980.07
87384,87384,credit_card,success,2024-06-19,830.36
87385,87385,credit_card,success,2024-03-15,436.11
87386,87386,credit_card,success,2024-02-18,462.13
87387,87387,credit_card,success,2024-04-25,701.35
87388,87388,bank_transfer,success,2024-12-21,763.49
87389,87389,bank_transfer,success,2025-12-29,61.26
87390,87390,bank_transfer,success,2025-09-25,922.97
87391,87391,bank_transfer,success,2025-04-29,336.77
87392,87392,bank_transfer,success,2024-08-05,541.58
87393,87393,credit_card,success,2024-10-27,312.7
87394,87394,bank_transfer,success,2025-06-16,608.43
87395,87395,bank_transfer,success,2025-03-21,170.31
87396,87396,paypal,success,2025-01-18,474.01
87397,87397,credit_card,success,2025-05-04,105.27
87398,87398,credit_card,success,2025-11-07,522.75
87399,87399,credit_card,failed,2024-11-17,114.07
87400,87400,bank_transfer,success,2025-01-14,730.3
87401,87401,credit_card,success,2024-07-03,66.92
87402,87402,bank_transfer,success,2025-08-17,644.58
87403,87403,credit_card,success,2024-09-21,394.52
87404,87404,bank_transfer,success,2025-03-22,688.99
87405,87405,credit_card,success,2025-06-05,212.25
87406,87406,paypal,success,2025-12-16,161.65
87407,87407,credit_card,success,2025-04-14,403.24
87408,87408,credit_card,success,2025-09-13,302.58
87409,87409,credit_card,success,2025-01-21,879.62
87410,87410,bank_transfer,success,2024-04-11,640.3
87411,87411,paypal,success,2024-12-05,105.21
87412,87412,paypal,success,2025-07-07,730.02
87413,87413,bank_transfer,failed,2024-11-15,893.81
87414,87414,credit_card,success,2024-12-05,63.47
87415,87415,credit_card,success,2025-07-13,911.43
87416,87416,bank_transfer,success,2025-09-17,404.92
87417,87417,credit_card,success,2024-09-05,430.75
87418,87418,credit_card,success,2025-10-07,515.98
87419,87419,bank_transfer,success,2025-10-25,201.08
87420,87420,credit_card,success,2024-10-16,681.02
87421,87421,paypal,success,2024-02-20,724.14
87422,87422,bank_transfer,success,2025-07-04,99.45
87423,87423,credit_card,success,2024-03-01,606.44
87424,87424,paypal,success,2025-06-15,53.78
87425,87425,bank_transfer,failed,2025-01-15,341.4
87426,87426,paypal,success,2024-06-03,442.04
87427,87427,credit_card,success,2025-05-17,183.61
87428,87428,paypal,success,2025-01-06,666.97
87429,87429,bank_transfer,success,2025-03-13,283.95
87430,87430,paypal,failed,2025-01-24,269.91
87431,87431,bank_transfer,success,2025-09-15,242.77
87432,87432,bank_transfer,success,2025-01-13,518.1
87433,87433,credit_card,success,2025-11-06,560.55
87434,87434,bank_transfer,success,2025-08-20,115.57
87435,87435,credit_card,success,2025-06-18,534.02
87436,87436,bank_transfer,success,2025-07-29,610.69
87437,87437,bank_transfer,success,2024-02-03,498.67
87438,87438,bank_transfer,success,2026-01-26,26.75
87439,87439,credit_card,failed,2024-12-18,878.96
87440,87440,bank_transfer,success,2025-07-01,502.35
87441,87441,bank_transfer,success,2024-04-06,323.09
87442,87442,credit_card,success,2025-03-26,267.68
87443,87443,bank_transfer,success,2024-04-15,878.04
87444,87444,bank_transfer,success,2024-03-16,998.84
87445,87445,paypal,success,2025-11-16,869.19
87446,87446,bank_transfer,success,2024-02-20,821.61
87447,87447,paypal,success,2026-01-26,926.82
87448,87448,credit_card,success,2024-03-27,400.24
87449,87449,bank_transfer,success,2025-03-29,266.29
87450,87450,credit_card,success,2025-12-02,650.91
87451,87451,bank_transfer,failed,2024-05-27,670.38
87452,87452,bank_transfer,success,2024-07-13,651.81
87453,87453,credit_card,success,2025-08-19,976.34
87454,87454,credit_card,success,2025-07-21,60.84
87455,87455,credit_card,success,2025-10-11,736.87
87456,87456,credit_card,success,2025-10-01,498.5
87457,87457,paypal,success,2025-07-09,985.42
87458,87458,paypal,success,2025-06-24,350.67
87459,87459,paypal,success,2024-09-02,449.34
87460,87460,credit_card,success,2024-07-24,64.88
87461,87461,credit_card,success,2025-03-14,429.88
87462,87462,bank_transfer,success,2025-11-01,422.55
87463,87463,paypal,failed,2025-12-07,500.77
87464,87464,credit_card,success,2025-07-03,101.72
87465,87465,paypal,success,2025-01-26,882.65
87466,87466,bank_transfer,success,2024-04-24,320.27
87467,87467,credit_card,success,2025-07-31,355.07
87468,87468,credit_card,success,2026-01-27,161.79
87469,87469,bank_transfer,success,2025-02-26,901.41
87470,87470,credit_card,success,2024-12-28,720.47
87471,87471,paypal,success,2025-11-24,925.85
87472,87472,bank_transfer,success,2024-02-28,21.09
87473,87473,bank_transfer,success,2025-04-13,382.13
87474,87474,bank_transfer,success,2024-11-06,558.36
87475,87475,credit_card,success,2025-10-22,943.73
87476,87476,credit_card,success,2025-06-10,876.1
87477,87477,paypal,success,2024-03-17,656.49
87478,87478,credit_card,success,2024-03-25,448.54
87479,87479,paypal,success,2024-12-07,408.48
87480,87480,bank_transfer,success,2025-02-07,530.96
87481,87481,credit_card,success,2024-04-18,120.3
87482,87482,bank_transfer,success,2024-11-09,724.65
87483,87483,paypal,success,2025-02-08,253.67
87484,87484,credit_card,failed,2024-10-27,457.7
87485,87485,credit_card,success,2025-04-25,41.05
87486,87486,credit_card,success,2025-10-30,752.75
87487,87487,bank_transfer,failed,2025-12-26,632.55
87488,87488,bank_transfer,success,2024-08-24,575.02
87489,87489,credit_card,success,2024-05-29,565.16
87490,87490,credit_card,success,2025-09-10,302.79
87491,87491,paypal,success,2024-10-23,779.46
87492,87492,paypal,success,2024-03-01,724.2
87493,87493,paypal,success,2025-12-11,547.37
87494,87494,credit_card,success,2025-06-13,700.82
87495,87495,paypal,success,2024-06-16,507.18
87496,87496,paypal,success,2025-11-10,584.65
87497,87497,bank_transfer,success,2025-04-26,432.4
87498,87498,credit_card,success,2024-08-23,959.5
87499,87499,credit_card,success,2025-01-13,697.08
87500,87500,paypal,success,2025-09-11,697.97
87501,87501,bank_transfer,success,2025-01-26,895.5
87502,87502,credit_card,success,2024-02-03,198.74
87503,87503,credit_card,success,2025-12-12,103.93
87504,87504,bank_transfer,success,2024-02-19,12.74
87505,87505,credit_card,success,2024-04-14,147.88
87506,87506,bank_transfer,success,2024-09-19,820.81
87507,87507,paypal,success,2024-12-09,225.34
87508,87508,paypal,success,2024-08-15,18.68
87509,87509,bank_transfer,success,2024-04-02,826.05
87510,87510,paypal,success,2025-07-14,723.54
87511,87511,bank_transfer,success,2024-04-19,209.63
87512,87512,credit_card,success,2024-05-26,65.89
87513,87513,bank_transfer,success,2025-03-06,109.03
87514,87514,credit_card,success,2025-01-04,995.04
87515,87515,paypal,success,2025-05-03,869.74
87516,87516,bank_transfer,success,2024-02-29,560.75
87517,87517,paypal,success,2025-08-01,847.53
87518,87518,credit_card,success,2025-01-02,445.75
87519,87519,bank_transfer,success,2024-08-19,914.91
87520,87520,paypal,success,2025-11-28,326.6
87521,87521,bank_transfer,success,2024-07-13,81.02
87522,87522,bank_transfer,success,2024-05-11,30.59
87523,87523,bank_transfer,success,2025-05-20,647.76
87524,87524,credit_card,success,2025-02-05,967.85
87525,87525,bank_transfer,success,2025-07-09,113.95
87526,87526,paypal,success,2025-11-07,830.57
87527,87527,bank_transfer,success,2025-05-19,154.6
87528,87528,credit_card,success,2025-10-23,809.79
87529,87529,bank_transfer,success,2024-06-09,428.06
87530,87530,credit_card,success,2024-05-02,41.17
87531,87531,bank_transfer,success,2025-09-18,113.38
87532,87532,credit_card,success,2024-07-07,99.82
87533,87533,credit_card,success,2024-05-26,947.96
87534,87534,paypal,success,2024-03-18,413.49
87535,87535,credit_card,success,2024-02-29,419.31
87536,87536,paypal,failed,2024-06-21,482.12
87537,87537,paypal,success,2024-07-23,537.93
87538,87538,paypal,success,2024-07-31,46.02
87539,87539,bank_transfer,success,2025-11-24,192.18
87540,87540,credit_card,success,2024-05-22,882.37
87541,87541,bank_transfer,success,2024-06-30,653.49
87542,87542,bank_transfer,success,2024-11-01,524.33
87543,87543,credit_card,success,2024-12-15,634.86
87544,87544,credit_card,failed,2024-08-14,132.48
87545,87545,bank_transfer,success,2024-05-27,285.58
87546,87546,paypal,success,2024-07-19,801.83
87547,87547,paypal,success,2024-08-25,193.36
87548,87548,paypal,success,2024-02-07,561.5
87549,87549,bank_transfer,failed,2024-04-08,465.37
87550,87550,bank_transfer,success,2024-06-12,44.42
87551,87551,credit_card,success,2025-04-24,115.16
87552,87552,paypal,success,2024-10-31,560.56
87553,87553,paypal,success,2024-08-16,270.2
87554,87554,bank_transfer,success,2024-06-08,446.43
87555,87555,paypal,success,2025-06-13,138.77
87556,87556,bank_transfer,success,2024-08-15,545.25
87557,87557,paypal,success,2024-10-25,96.94
87558,87558,bank_transfer,success,2025-10-29,757.45
87559,87559,bank_transfer,success,2025-01-02,591.64
87560,87560,bank_transfer,success,2024-08-13,179.85
87561,87561,bank_transfer,success,2024-11-25,655.92
87562,87562,credit_card,failed,2025-02-02,55.99
87563,87563,paypal,failed,2024-08-02,410.42
87564,87564,bank_transfer,success,2024-03-18,400.07
87565,87565,bank_transfer,success,2024-03-02,605.85
87566,87566,credit_card,success,2025-08-13,435.25
87567,87567,bank_transfer,success,2025-05-06,25.54
87568,87568,bank_transfer,success,2025-12-17,890.01
87569,87569,bank_transfer,success,2025-06-27,396.19
87570,87570,credit_card,success,2025-07-14,107.81
87571,87571,credit_card,success,2024-04-19,293.95
87572,87572,credit_card,success,2025-11-23,799.94
87573,87573,paypal,success,2024-10-29,78.54
87574,87574,credit_card,success,2025-02-28,80.37
87575,87575,bank_transfer,success,2025-02-22,642.41
87576,87576,paypal,success,2024-05-11,208.36
87577,87577,paypal,success,2026-01-30,856.44
87578,87578,credit_card,success,2024-04-22,927.19
87579,87579,credit_card,success,2025-09-09,266.94
87580,87580,bank_transfer,success,2025-12-13,91.37
87581,87581,paypal,success,2025-06-04,558.75
87582,87582,credit_card,success,2025-01-02,858.87
87583,87583,bank_transfer,success,2024-05-19,295.92
87584,87584,bank_transfer,success,2025-11-12,452.09
87585,87585,bank_transfer,success,2024-02-29,331.28
87586,87586,credit_card,success,2025-04-01,353.91
87587,87587,paypal,success,2024-08-15,583.42
87588,87588,bank_transfer,success,2025-07-31,900.25
87589,87589,credit_card,success,2025-05-15,493.37
87590,87590,bank_transfer,failed,2025-03-09,647.0
87591,87591,paypal,success,2024-11-21,301.48
87592,87592,bank_transfer,success,2024-12-06,588.5
87593,87593,credit_card,success,2025-08-03,323.58
87594,87594,credit_card,success,2025-07-01,33.26
87595,87595,credit_card,success,2024-03-09,973.97
87596,87596,paypal,success,2025-02-14,61.85
87597,87597,bank_transfer,failed,2024-03-29,489.76
87598,87598,credit_card,success,2025-05-09,518.12
87599,87599,paypal,success,2024-07-22,271.74
87600,87600,credit_card,success,2025-08-08,677.63
87601,87601,paypal,success,2024-07-31,154.22
87602,87602,bank_transfer,success,2024-05-16,594.9
87603,87603,credit_card,success,2026-01-05,832.54
87604,87604,bank_transfer,success,2025-01-05,164.46
87605,87605,credit_card,failed,2025-03-14,829.66
87606,87606,bank_transfer,success,2025-07-05,508.91
87607,87607,bank_transfer,success,2024-04-17,763.26
87608,87608,bank_transfer,success,2024-03-30,559.37
87609,87609,credit_card,success,2025-04-25,499.81
87610,87610,credit_card,success,2024-10-26,326.19
87611,87611,credit_card,success,2025-04-23,528.99
87612,87612,credit_card,success,2024-11-05,864.56
87613,87613,bank_transfer,success,2024-12-13,782.61
87614,87614,bank_transfer,success,2024-04-10,13.29
87615,87615,paypal,success,2024-08-20,877.4
87616,87616,paypal,success,2024-03-24,232.96
87617,87617,bank_transfer,failed,2024-09-15,269.68
87618,87618,credit_card,success,2024-09-01,841.5
87619,87619,paypal,success,2025-11-15,84.93
87620,87620,credit_card,success,2024-06-17,272.7
87621,87621,bank_transfer,success,2024-11-16,282.08
87622,87622,paypal,success,2025-06-01,857.31
87623,87623,credit_card,success,2024-10-19,806.34
87624,87624,bank_transfer,success,2024-05-22,414.53
87625,87625,bank_transfer,success,2025-04-10,211.29
87626,87626,credit_card,success,2024-02-27,662.63
87627,87627,paypal,success,2025-09-23,68.89
87628,87628,credit_card,success,2025-07-01,115.1
87629,87629,paypal,failed,2024-04-08,149.64
87630,87630,credit_card,success,2025-09-10,938.84
87631,87631,credit_card,success,2025-12-27,768.99
87632,87632,credit_card,success,2025-06-01,518.63
87633,87633,bank_transfer,success,2025-03-26,231.53
87634,87634,credit_card,success,2025-05-22,991.49
87635,87635,credit_card,success,2025-11-06,367.03
87636,87636,credit_card,failed,2024-02-21,887.5
87637,87637,credit_card,success,2024-11-14,170.74
87638,87638,credit_card,failed,2026-01-30,446.28
87639,87639,credit_card,success,2025-09-22,978.89
87640,87640,bank_transfer,failed,2024-09-06,809.91
87641,87641,bank_transfer,success,2025-06-06,10.02
87642,87642,paypal,success,2024-02-10,932.77
87643,87643,credit_card,success,2024-06-03,372.81
87644,87644,credit_card,success,2024-02-11,194.68
87645,87645,bank_transfer,success,2025-10-06,776.5
87646,87646,bank_transfer,success,2024-12-22,672.85
87647,87647,bank_transfer,success,2024-03-04,486.12
87648,87648,bank_transfer,success,2025-01-10,571.58
87649,87649,bank_transfer,success,2024-10-20,916.92
87650,87650,credit_card,success,2025-09-14,391.52
87651,87651,bank_transfer,success,2024-02-10,36.28
87652,87652,paypal,success,2025-08-31,672.38
87653,87653,bank_transfer,success,2025-08-06,672.96
87654,87654,bank_transfer,success,2026-01-29,384.02
87655,87655,credit_card,success,2024-10-15,415.48
87656,87656,bank_transfer,success,2024-05-23,17.84
87657,87657,bank_transfer,success,2024-02-24,349.24
87658,87658,bank_transfer,success,2025-08-01,615.42
87659,87659,bank_transfer,success,2024-07-24,167.05
87660,87660,credit_card,success,2024-07-15,331.23
87661,87661,credit_card,success,2025-02-22,898.75
87662,87662,credit_card,success,2024-05-05,914.08
87663,87663,credit_card,success,2025-06-13,529.29
87664,87664,credit_card,success,2024-02-19,476.71
87665,87665,paypal,success,2024-04-28,255.77
87666,87666,credit_card,success,2024-05-28,391.8
87667,87667,bank_transfer,success,2025-08-12,469.49
87668,87668,bank_transfer,success,2025-04-27,918.24
87669,87669,paypal,success,2024-06-21,913.6
87670,87670,credit_card,success,2024-05-13,410.81
87671,87671,credit_card,success,2025-09-02,194.32
87672,87672,credit_card,success,2024-05-21,346.74
87673,87673,credit_card,success,2024-12-26,617.95
87674,87674,credit_card,failed,2024-02-20,170.96
87675,87675,bank_transfer,failed,2025-02-11,512.56
87676,87676,paypal,success,2024-10-16,281.11
87677,87677,credit_card,success,2025-06-23,275.32
87678,87678,bank_transfer,success,2025-06-29,206.88
87679,87679,credit_card,success,2026-01-24,445.41
87680,87680,credit_card,success,2024-12-21,346.87
87681,87681,bank_transfer,failed,2024-09-02,236.2
87682,87682,bank_transfer,success,2025-04-27,882.62
87683,87683,credit_card,success,2025-04-26,525.82
87684,87684,credit_card,failed,2025-12-27,306.72
87685,87685,credit_card,success,2024-03-20,665.71
87686,87686,bank_transfer,success,2025-06-07,531.82
87687,87687,credit_card,success,2025-10-19,844.4
87688,87688,paypal,success,2025-03-06,103.73
87689,87689,bank_transfer,success,2025-01-23,750.31
87690,87690,credit_card,success,2025-07-03,510.26
87691,87691,bank_transfer,failed,2025-09-08,669.0
87692,87692,paypal,success,2025-07-22,98.2
87693,87693,paypal,success,2024-10-03,673.52
87694,87694,bank_transfer,failed,2025-09-22,88.93
87695,87695,bank_transfer,success,2025-09-28,46.09
87696,87696,bank_transfer,success,2024-03-15,719.31
87697,87697,bank_transfer,success,2024-09-18,110.73
87698,87698,paypal,success,2025-03-25,837.78
87699,87699,paypal,success,2024-04-23,540.47
87700,87700,bank_transfer,success,2025-08-24,208.35
87701,87701,bank_transfer,success,2025-10-29,840.0
87702,87702,paypal,success,2025-11-06,62.75
87703,87703,bank_transfer,success,2026-01-10,675.84
87704,87704,credit_card,success,2024-06-15,123.51
87705,87705,bank_transfer,success,2025-05-26,254.36
87706,87706,paypal,success,2024-02-22,323.44
87707,87707,paypal,success,2025-01-21,699.09
87708,87708,bank_transfer,success,2024-08-13,945.01
87709,87709,bank_transfer,success,2024-07-05,600.43
87710,87710,credit_card,success,2025-06-27,22.63
87711,87711,credit_card,success,2024-10-19,545.4
87712,87712,bank_transfer,success,2026-01-03,279.91
87713,87713,paypal,success,2025-04-02,621.72
87714,87714,credit_card,success,2024-07-20,936.44
87715,87715,credit_card,success,2026-01-06,716.18
87716,87716,bank_transfer,success,2024-09-04,558.17
87717,87717,credit_card,success,2025-11-02,415.9
87718,87718,bank_transfer,success,2026-01-11,156.57
87719,87719,credit_card,success,2024-06-10,82.82
87720,87720,paypal,success,2025-11-24,590.16
87721,87721,paypal,failed,2025-05-21,891.53
87722,87722,credit_card,success,2024-11-03,530.34
87723,87723,bank_transfer,success,2025-10-23,594.09
87724,87724,paypal,success,2024-10-31,608.73
87725,87725,paypal,success,2025-06-27,863.3
87726,87726,paypal,success,2024-06-05,25.23
87727,87727,bank_transfer,success,2025-06-19,250.17
87728,87728,bank_transfer,failed,2025-01-06,524.87
87729,87729,credit_card,success,2026-01-22,626.06
87730,87730,paypal,success,2025-02-28,435.23
87731,87731,paypal,success,2025-03-13,753.14
87732,87732,bank_transfer,success,2024-11-18,507.63
87733,87733,paypal,success,2025-08-20,887.52
87734,87734,bank_transfer,failed,2025-09-25,786.71
87735,87735,paypal,success,2025-01-09,524.42
87736,87736,bank_transfer,success,2024-07-10,515.62
87737,87737,bank_transfer,success,2025-05-13,761.59
87738,87738,credit_card,success,2025-01-13,636.14
87739,87739,paypal,success,2025-10-30,328.85
87740,87740,credit_card,success,2025-10-23,704.76
87741,87741,bank_transfer,success,2024-05-01,685.82
87742,87742,credit_card,success,2024-03-19,446.43
87743,87743,credit_card,success,2024-06-26,580.02
87744,87744,paypal,success,2025-10-24,452.57
87745,87745,bank_transfer,success,2024-09-26,190.33
87746,87746,credit_card,success,2024-07-02,429.83
87747,87747,credit_card,success,2025-07-16,702.56
87748,87748,credit_card,success,2025-12-14,330.29
87749,87749,paypal,success,2025-04-17,367.66
87750,87750,paypal,failed,2024-07-20,546.43
87751,87751,credit_card,success,2024-12-26,812.72
87752,87752,credit_card,success,2025-08-06,57.66
87753,87753,paypal,success,2025-05-10,264.18
87754,87754,bank_transfer,success,2024-08-30,336.81
87755,87755,credit_card,success,2025-06-09,906.39
87756,87756,paypal,success,2024-03-01,257.48
87757,87757,credit_card,success,2026-01-24,845.69
87758,87758,paypal,success,2025-09-11,729.12
87759,87759,credit_card,success,2025-09-13,231.4
87760,87760,bank_transfer,success,2025-09-29,314.73
87761,87761,paypal,success,2024-06-23,421.3
87762,87762,credit_card,success,2025-02-11,545.47
87763,87763,paypal,success,2024-02-21,35.72
87764,87764,bank_transfer,success,2024-09-27,257.08
87765,87765,credit_card,success,2024-03-23,997.82
87766,87766,paypal,success,2025-11-03,953.99
87767,87767,paypal,success,2024-02-24,74.16
87768,87768,paypal,success,2024-10-21,415.14
87769,87769,bank_transfer,success,2024-06-06,875.76
87770,87770,paypal,success,2024-04-06,535.7
87771,87771,credit_card,success,2025-03-31,505.93
87772,87772,bank_transfer,success,2025-06-12,704.26
87773,87773,bank_transfer,success,2024-08-09,556.85
87774,87774,credit_card,success,2025-11-25,652.15
87775,87775,paypal,success,2024-07-21,205.52
87776,87776,credit_card,success,2025-04-17,810.52
87777,87777,paypal,success,2025-09-17,692.86
87778,87778,credit_card,success,2025-05-22,696.51
87779,87779,credit_card,failed,2025-10-04,296.09
87780,87780,paypal,success,2025-03-16,387.67
87781,87781,bank_transfer,success,2025-09-14,438.75
87782,87782,credit_card,success,2025-03-13,479.55
87783,87783,paypal,success,2024-07-17,207.08
87784,87784,credit_card,success,2024-09-23,510.54
87785,87785,bank_transfer,success,2025-11-23,135.55
87786,87786,credit_card,success,2025-05-21,246.95
87787,87787,credit_card,success,2024-11-01,532.32
87788,87788,paypal,success,2026-01-27,735.46
87789,87789,bank_transfer,success,2025-04-30,900.77
87790,87790,credit_card,success,2026-01-10,976.46
87791,87791,paypal,success,2024-11-20,436.36
87792,87792,paypal,failed,2024-12-13,709.59
87793,87793,paypal,success,2025-03-18,572.19
87794,87794,paypal,success,2024-05-08,779.91
87795,87795,paypal,success,2025-02-18,456.18
87796,87796,credit_card,success,2025-06-06,455.31
87797,87797,paypal,success,2024-08-29,268.27
87798,87798,credit_card,success,2026-01-28,670.99
87799,87799,paypal,success,2025-03-13,754.38
87800,87800,credit_card,success,2025-12-10,158.13
87801,87801,bank_transfer,success,2024-12-12,116.83
87802,87802,credit_card,success,2025-02-02,42.28
87803,87803,paypal,success,2024-04-19,188.29
87804,87804,paypal,failed,2025-09-27,251.05
87805,87805,paypal,success,2024-03-21,121.59
87806,87806,credit_card,success,2025-03-16,568.15
87807,87807,bank_transfer,success,2024-10-27,312.44
87808,87808,bank_transfer,success,2025-09-01,539.03
87809,87809,credit_card,success,2024-09-13,73.83
87810,87810,bank_transfer,success,2024-11-29,218.07
87811,87811,paypal,success,2025-04-28,214.98
87812,87812,bank_transfer,success,2025-07-29,751.02
87813,87813,credit_card,success,2025-06-19,907.8
87814,87814,bank_transfer,success,2025-02-18,420.66
87815,87815,paypal,success,2025-11-03,451.78
87816,87816,paypal,success,2024-05-24,840.44
87817,87817,bank_transfer,success,2025-10-06,781.39
87818,87818,bank_transfer,failed,2025-08-29,815.37
87819,87819,paypal,success,2024-08-09,386.59
87820,87820,paypal,failed,2024-09-19,529.14
87821,87821,paypal,success,2025-12-11,743.63
87822,87822,paypal,success,2024-08-24,554.49
87823,87823,credit_card,success,2024-10-30,234.98
87824,87824,paypal,success,2025-03-21,450.15
87825,87825,credit_card,success,2025-05-09,307.08
87826,87826,credit_card,success,2025-07-30,206.65
87827,87827,credit_card,failed,2024-11-10,415.58
87828,87828,bank_transfer,success,2025-05-31,964.25
87829,87829,paypal,success,2026-01-21,340.34
87830,87830,bank_transfer,success,2026-01-08,676.96
87831,87831,credit_card,success,2024-11-07,398.23
87832,87832,credit_card,success,2024-08-24,522.81
87833,87833,bank_transfer,success,2025-10-18,743.0
87834,87834,bank_transfer,success,2025-10-14,390.75
87835,87835,credit_card,success,2024-12-25,464.29
87836,87836,credit_card,success,2024-09-21,325.06
87837,87837,credit_card,success,2024-04-27,731.64
87838,87838,credit_card,success,2025-05-04,931.31
87839,87839,bank_transfer,success,2024-07-30,759.69
87840,87840,credit_card,success,2024-07-20,281.15
87841,87841,bank_transfer,failed,2024-09-01,420.27
87842,87842,bank_transfer,success,2026-01-18,305.64
87843,87843,bank_transfer,success,2025-02-01,172.06
87844,87844,credit_card,success,2025-07-26,815.66
87845,87845,credit_card,success,2024-11-13,345.33
87846,87846,paypal,success,2024-08-21,865.29
87847,87847,bank_transfer,failed,2024-08-21,440.96
87848,87848,credit_card,success,2024-05-04,29.67
87849,87849,paypal,success,2025-02-20,305.19
87850,87850,credit_card,success,2024-07-20,586.69
87851,87851,bank_transfer,success,2025-04-30,177.82
87852,87852,credit_card,success,2025-12-20,820.0
87853,87853,paypal,success,2025-08-10,107.86
87854,87854,bank_transfer,success,2024-03-05,513.71
87855,87855,paypal,success,2026-01-27,193.4
87856,87856,credit_card,success,2025-07-31,643.6
