order_id,customer_id,order_date,order_status,currency
73223,114,2024-08-06,completed,EUR
73224,1615,2025-06-08,completed,EUR
73225,3028,2025-03-27,completed,EUR
73226,3591,2024-08-27,cancelled,EUR
73227,5183,2024-11-21,completed,EUR
73228,7934,2024-04-01,completed,EUR
73229,8794,2025-10-30,completed,EUR
73230,7102,2025-03-19,completed,EUR
73231,6119,2024-07-22,completed,EUR
73232,1119,2025-11-29,completed,EUR
73233,486,2025-03-16,cancelled,EUR
73234,6415,2025-03-15,refunded,EUR
73235,6847,2025-01-29,completed,EUR
73236,2381,2025-10-03,cancelled,EUR
73237,4958,2025-01-02,completed,EUR
73238,6543,2024-09-06,completed,EUR
73239,5501,2025-02-17,completed,EUR
73240,3475,2025-12-30,completed,EUR
73241,7775,2024-04-30,completed,EUR
73242,978,2024-09-08,completed,EUR
73243,1564,2025-12-13,cancelled,EUR
73244,7885,2026-02-02,completed,EUR
73245,9790,2025-12-01,cancelled,EUR
73246,9496,2025-09-11,completed,EUR
73247,3307,2024-05-23,completed,EUR
73248,3915,2025-02-08,cancelled,EUR
73249,918,2024-09-22,completed,EUR
73250,7295,2024-10-25,completed,EUR
73251,9004,2025-11-11,completed,EUR
73252,9245,2025-06-28,completed,EUR
73253,5883,2024-11-07,completed,EUR
73254,5191,2025-08-03,refunded,EUR
73255,4993,2025-07-05,completed,EUR
73256,4504,2024-04-23,completed,EUR
73257,8684,2024-07-22,completed,EUR
73258,3730,2024-09-10,completed,EUR
73259,9613,2024-11-06,completed,EUR
73260,7018,2024-08-14,completed,EUR
73261,5705,2024-02-14,completed,EUR
73262,3320,2024-08-28,completed,EUR
73263,4134,2024-06-10,completed,EUR
73264,3996,2026-01-06,completed,EUR
73265,2184,2025-02-04,completed,EUR
73266,8197,2025-08-09,completed,EUR
73267,2109,2025-09-13,completed,EUR
73268,8629,2024-05-24,completed,EUR
73269,7165,2025-01-14,completed,EUR
73270,4882,2024-11-21,completed,EUR
73271,4355,2025-07-14,completed,EUR
73272,1341,2024-05-20,completed,EUR
73273,2698,2024-07-09,cancelled,EUR
73274,3622,2026-01-06,completed,EUR
73275,1462,2025-11-02,completed,EUR
73276,613,2025-01-16,cancelled,EUR
73277,7581,2024-08-08,completed,EUR
73278,5411,2026-01-14,refunded,EUR
73279,9261,2025-09-05,completed,EUR
73280,7837,2026-01-17,completed,EUR
73281,5158,2024-08-22,completed,EUR
73282,7697,2024-11-04,completed,EUR
73283,407,2024-11-01,completed,EUR
73284,7525,2025-11-29,cancelled,EUR
73285,5751,2024-03-28,completed,EUR
73286,1230,2025-08-03,completed,EUR
73287,5486,2024-07-25,completed,EUR
73288,9643,2024-12-27,completed,EUR
73289,1996,2025-01-02,completed,EUR
73290,8498,2024-07-12,completed,EUR
73291,3323,2024-03-13,completed,EUR
73292,8160,2024-03-07,completed,EUR
73293,8388,2024-10-25,cancelled,EUR
73294,5192,2025-07-21,completed,EUR
73295,4826,2025-09-07,completed,EUR
73296,6749,2025-03-25,completed,EUR
73297,1976,2024-12-14,completed,EUR
73298,6236,2024-09-16,completed,EUR
73299,3019,2024-04-30,completed,EUR
73300,3534,2024-07-13,cancelled,EUR
73301,135,2024-02-03,completed,EUR
73302,8880,2024-05-04,completed,EUR
73303,956,2024-07-14,completed,EUR
73304,9401,2024-06-27,completed,EUR
73305,282,2024-03-03,cancelled,EUR
73306,2221,2025-07-11,completed,EUR
73307,6340,2024-02-26,completed,EUR
73308,7849,2025-12-05,completed,EUR
73309,1573,2024-05-15,completed,EUR
73310,6964,2025-04-18,completed,EUR
73311,7415,2025-10-07,completed,EUR
73312,7931,2024-02-25,completed,EUR
73313,6526,2024-09-05,completed,EUR
73314,730,2024-12-24,completed,EUR
73315,1378,2024-12-20,completed,EUR
73316,4580,2024-07-25,completed,EUR
73317,9888,2024-07-23,completed,EUR
73318,7444,2025-05-27,completed,EUR
73319,8630,2024-02-20,completed,EUR
73320,4020,2025-10-21,completed,EUR
73321,1202,2024-09-10,completed,EUR
73322,592,2024-03-06,cancelled,EUR
73323,5565,2024-11-17,completed,EUR
73324,555,2025-02-05,completed,EUR
73325,5518,2024-05-12,completed,EUR
73326,7991,2025-05-11,completed,EUR
73327,6693,2024-08-19,completed,EUR
73328,1318,2024-12-31,completed,EUR
73329,7005,2025-07-08,completed,EUR
73330,2167,2024-02-06,completed,EUR
73331,1242,2025-09-25,completed,EUR
73332,6753,2026-01-24,completed,EUR
73333,2129,2025-12-21,completed,EUR
73334,8779,2024-07-31,completed,EUR
73335,5467,2024-02-11,completed,EUR
73336,4429,2024-02-19,completed,EUR
73337,8658,2025-08-02,completed,EUR
73338,9588,2024-07-09,completed,EUR
73339,6501,2025-02-24,completed,EUR
73340,6661,2024-10-07,completed,EUR
73341,8662,2024-02-24,completed,EUR
73342,5477,2024-08-16,completed,EUR
73343,7916,2024-07-21,completed,EUR
73344,4595,2024-07-09,cancelled,EUR
73345,3791,2024-02-17,completed,EUR
73346,9103,2025-07-17,completed,EUR
73347,3650,2025-03-18,completed,EUR
73348,1479,2025-10-19,completed,EUR
73349,4741,2024-02-27,completed,EUR
73350,2295,2025-09-06,completed,EUR
73351,8284,2024-07-18,completed,EUR
73352,9683,2026-01-12,completed,EUR
73353,6241,2026-02-01,completed,EUR
73354,7138,2025-03-09,completed,EUR
73355,6528,2025-09-05,completed,EUR
73356,9795,2025-11-27,cancelled,EUR
73357,8720,2026-01-11,completed,EUR
73358,7253,2024-03-16,completed,EUR
73359,7431,2024-04-03,completed,EUR
73360,8525,2024-05-27,completed,EUR
73361,7297,2024-12-21,completed,EUR
73362,7139,2025-08-24,completed,EUR
73363,238,2025-05-22,completed,EUR
73364,4315,2024-05-24,completed,EUR
73365,3265,2024-10-22,completed,EUR
73366,3328,2024-08-06,completed,EUR
73367,8159,2025-10-28,completed,EUR
73368,3862,2024-04-15,completed,EUR
73369,5206,2025-05-05,completed,EUR
73370,9432,2024-06-06,completed,EUR
73371,582,2024-12-18,completed,EUR
73372,3974,2025-07-12,completed,EUR
73373,9699,2024-06-06,completed,EUR
73374,2634,2025-03-26,completed,EUR
73375,1380,2025-03-12,completed,EUR
73376,7999,2025-09-12,completed,EUR
73377,1485,2025-09-15,completed,EUR
73378,1718,2025-04-04,completed,EUR
73379,4388,2025-10-20,completed,EUR
73380,7498,2026-01-09,completed,EUR
73381,987,2024-05-20,completed,EUR
73382,2480,2024-05-14,completed,EUR
73383,6200,2024-04-21,cancelled,EUR
73384,4452,2025-10-11,completed,EUR
73385,3672,2024-07-28,completed,EUR
73386,3417,2025-04-11,completed,EUR
73387,4331,2024-11-25,completed,EUR
73388,8705,2024-07-26,cancelled,EUR
73389,1353,2025-02-21,completed,EUR
73390,5342,2025-09-03,completed,EUR
73391,8891,2025-12-10,completed,EUR
73392,9667,2025-11-19,completed,EUR
73393,7817,2025-01-17,completed,EUR
73394,2466,2025-06-14,completed,EUR
73395,4411,2025-07-05,completed,EUR
73396,7229,2025-10-02,completed,EUR
73397,2656,2024-03-06,completed,EUR
73398,6833,2024-02-03,completed,EUR
73399,9228,2026-01-09,completed,EUR
73400,5188,2025-11-08,completed,EUR
73401,5113,2025-05-11,refunded,EUR
73402,8279,2025-07-22,cancelled,EUR
73403,6485,2024-11-27,refunded,EUR
73404,4983,2024-12-11,completed,EUR
73405,2828,2024-12-14,cancelled,EUR
73406,4269,2024-08-01,completed,EUR
73407,6854,2025-07-31,completed,EUR
73408,3437,2024-03-17,completed,EUR
73409,6971,2024-02-18,completed,EUR
73410,3102,2025-04-01,completed,EUR
73411,1634,2024-12-18,completed,EUR
73412,573,2024-08-11,cancelled,EUR
73413,4540,2025-08-25,refunded,EUR
73414,3314,2025-04-12,cancelled,EUR
73415,4625,2025-02-08,completed,EUR
73416,4733,2025-07-08,completed,EUR
73417,7435,2025-12-25,completed,EUR
73418,5841,2024-04-14,completed,EUR
73419,6874,2024-07-14,completed,EUR
73420,3679,2025-07-01,completed,EUR
73421,8464,2026-01-16,completed,EUR
73422,4081,2025-04-13,completed,EUR
73423,3978,2025-12-11,completed,EUR
73424,6135,2025-01-16,completed,EUR
73425,8210,2025-05-03,completed,EUR
73426,1065,2024-09-30,completed,EUR
73427,7961,2025-12-20,completed,EUR
73428,9829,2024-08-04,completed,EUR
73429,9925,2024-06-21,completed,EUR
73430,6101,2025-09-20,completed,EUR
73431,5151,2025-09-20,completed,EUR
73432,6285,2024-08-18,completed,EUR
73433,7264,2024-08-04,completed,EUR
73434,7404,2024-03-07,completed,EUR
73435,6816,2025-05-26,completed,EUR
73436,9829,2024-05-09,completed,EUR
73437,5850,2024-09-16,completed,EUR
73438,1084,2025-12-25,completed,EUR
73439,958,2025-02-27,cancelled,EUR
73440,8626,2024-10-31,completed,EUR
73441,7688,2024-11-09,completed,EUR
73442,3673,2024-12-02,completed,EUR
73443,4881,2024-04-14,completed,EUR
73444,2824,2025-08-29,completed,EUR
73445,416,2024-07-13,completed,EUR
73446,278,2025-06-10,completed,EUR
73447,9898,2025-07-11,completed,EUR
73448,3081,2024-10-31,completed,EUR
73449,1923,2024-12-20,completed,EUR
73450,5399,2026-01-09,refunded,EUR
73451,8089,2025-03-11,cancelled,EUR
73452,1291,2025-05-08,refunded,EUR
73453,6281,2026-01-09,completed,EUR
73454,8110,2024-09-01,completed,EUR
73455,2557,2025-08-13,completed,EUR
73456,7815,2025-01-23,completed,EUR
73457,9667,2025-09-29,refunded,EUR
73458,3118,2024-05-19,completed,EUR
73459,653,2024-04-16,completed,EUR
73460,2095,2025-08-03,completed,EUR
73461,239,2024-09-07,completed,EUR
73462,2908,2024-11-12,completed,EUR
73463,3023,2024-05-18,completed,EUR
73464,7315,2024-07-15,completed,EUR
73465,1613,2024-09-03,completed,EUR
73466,552,2024-12-20,completed,EUR
73467,18,2025-04-23,completed,EUR
73468,1480,2025-05-08,completed,EUR
73469,2964,2025-08-30,completed,EUR
73470,639,2024-04-13,completed,EUR
73471,3407,2024-04-19,cancelled,EUR
73472,5288,2024-03-17,completed,EUR
73473,8734,2024-07-14,completed,EUR
73474,5434,2025-09-25,completed,EUR
73475,4150,2025-07-22,completed,EUR
73476,4676,2025-08-12,completed,EUR
73477,9498,2025-11-22,completed,EUR
73478,1214,2024-03-14,completed,EUR
73479,3074,2024-02-12,completed,EUR
73480,7444,2024-07-21,completed,EUR
73481,1262,2025-06-11,completed,EUR
73482,2209,2024-02-22,completed,EUR
73483,4801,2024-06-23,completed,EUR
73484,2650,2024-02-23,completed,EUR
73485,6671,2024-09-03,completed,EUR
73486,2938,2024-09-26,cancelled,EUR
73487,6181,2024-11-21,completed,EUR
73488,1638,2025-07-12,completed,EUR
73489,6561,2025-02-10,completed,EUR
73490,5214,2026-01-19,completed,EUR
73491,674,2025-08-13,completed,EUR
73492,2827,2024-06-07,completed,EUR
73493,5186,2025-10-15,completed,EUR
73494,4174,2025-05-05,completed,EUR
73495,9807,2025-11-12,completed,EUR
73496,1158,2025-12-09,completed,EUR
73497,8170,2024-03-28,completed,EUR
73498,5256,2025-04-30,completed,EUR
73499,3514,2025-07-15,refunded,EUR
73500,6630,2025-04-28,completed,EUR
73501,2110,2025-04-04,completed,EUR
73502,1202,2024-08-08,completed,EUR
73503,6304,2025-04-27,completed,EUR
73504,1004,2024-02-24,completed,EUR
73505,7537,2025-10-26,cancelled,EUR
73506,4807,2024-11-20,completed,EUR
73507,4343,2025-02-15,completed,EUR
73508,4256,2025-02-09,completed,EUR
73509,1698,2024-11-02,completed,EUR
73510,9387,2024-09-18,completed,EUR
73511,2178,2024-11-29,refunded,EUR
73512,2998,2025-12-06,completed,EUR
73513,2324,2025-01-24,completed,EUR
73514,3023,2025-08-10,completed,EUR
73515,2224,2025-03-03,completed,EUR
73516,9856,2024-03-09,refunded,EUR
73517,8809,2025-03-13,completed,EUR
73518,9996,2024-12-14,completed,EUR
73519,103,2025-11-24,completed,EUR
73520,9543,2025-05-27,refunded,EUR
73521,1480,2024-08-10,completed,EUR
73522,554,2025-11-03,completed,EUR
73523,9734,2025-07-12,refunded,EUR
73524,6652,2025-09-22,cancelled,EUR
73525,1512,2025-02-15,completed,EUR
73526,4170,2025-08-20,completed,EUR
73527,1165,2025-03-24,completed,EUR
73528,4907,2025-09-22,completed,EUR
73529,3323,2025-12-01,completed,EUR
73530,8016,2024-10-20,completed,EUR
73531,64,2024-02-09,completed,EUR
73532,3764,2024-05-19,completed,EUR
73533,4065,2025-09-11,completed,EUR
73534,4701,2025-08-09,completed,EUR
73535,9442,2024-04-06,completed,EUR
73536,9133,2025-05-14,completed,EUR
73537,8245,2025-06-15,completed,EUR
73538,9910,2025-01-31,completed,EUR
73539,5969,2026-01-15,completed,EUR
73540,6568,2025-03-08,completed,EUR
73541,7069,2024-03-21,completed,EUR
73542,2335,2024-03-01,completed,EUR
73543,2860,2024-09-18,completed,EUR
73544,5941,2024-08-25,refunded,EUR
73545,4668,2025-01-18,completed,EUR
73546,1150,2024-04-07,completed,EUR
73547,6418,2025-11-21,cancelled,EUR
73548,4516,2024-12-04,completed,EUR
73549,1560,2025-10-12,completed,EUR
73550,9646,2025-05-20,completed,EUR
73551,8913,2025-03-13,completed,EUR
73552,492,2025-03-31,cancelled,EUR
73553,9345,2025-02-24,completed,EUR
73554,6040,2025-11-18,completed,EUR
73555,9263,2024-02-12,completed,EUR
73556,3153,2024-04-25,completed,EUR
73557,6382,2026-01-01,completed,EUR
73558,1560,2024-08-17,completed,EUR
73559,2947,2024-05-30,completed,EUR
73560,8714,2026-01-24,refunded,EUR
73561,7087,2024-05-15,completed,EUR
73562,2226,2025-03-02,completed,EUR
73563,3312,2024-09-22,completed,EUR
73564,3740,2024-03-09,completed,EUR
73565,4570,2025-09-12,completed,EUR
73566,8854,2025-05-22,completed,EUR
73567,311,2025-08-12,completed,EUR
73568,20,2025-09-16,completed,EUR
73569,2671,2026-01-30,completed,EUR
73570,4816,2025-07-20,completed,EUR
73571,3934,2025-09-08,completed,EUR
73572,2885,2025-03-11,completed,EUR
73573,4401,2024-08-14,completed,EUR
73574,3602,2025-06-02,completed,EUR
73575,1778,2025-10-21,cancelled,EUR
73576,8307,2024-07-01,completed,EUR
73577,5986,2025-10-10,completed,EUR
73578,2787,2025-06-24,completed,EUR
73579,2925,2025-04-09,completed,EUR
73580,894,2025-03-14,cancelled,EUR
73581,5119,2025-11-20,completed,EUR
73582,1344,2024-02-22,completed,EUR
73583,4528,2025-01-17,cancelled,EUR
73584,8480,2025-01-30,completed,EUR
73585,988,2024-07-29,completed,EUR
73586,9681,2025-04-07,completed,EUR
73587,2534,2024-11-05,completed,EUR
73588,843,2024-06-06,completed,EUR
73589,4032,2024-07-13,completed,EUR
73590,802,2025-11-03,completed,EUR
73591,2519,2025-07-11,completed,EUR
73592,4455,2024-04-26,completed,EUR
73593,9345,2026-01-12,completed,EUR
73594,520,2024-05-12,completed,EUR
73595,4854,2024-12-03,completed,EUR
73596,9764,2025-11-24,completed,EUR
73597,3430,2024-09-26,completed,EUR
73598,89,2026-01-09,completed,EUR
73599,2841,2025-04-15,completed,EUR
73600,3170,2025-03-15,completed,EUR
73601,4855,2025-04-28,cancelled,EUR
73602,4964,2025-10-02,completed,EUR
73603,8725,2025-02-02,completed,EUR
73604,5408,2024-02-15,completed,EUR
73605,9727,2025-07-14,completed,EUR
73606,2691,2025-01-29,completed,EUR
73607,6349,2024-04-09,completed,EUR
73608,9269,2024-07-20,completed,EUR
73609,8404,2025-11-30,completed,EUR
73610,8917,2024-08-12,completed,EUR
73611,7539,2025-10-03,refunded,EUR
73612,7922,2025-02-12,completed,EUR
73613,842,2025-12-09,completed,EUR
73614,785,2025-03-05,completed,EUR
73615,2041,2024-04-26,refunded,EUR
73616,2356,2025-07-17,completed,EUR
73617,2873,2025-08-13,completed,EUR
73618,8197,2025-11-06,refunded,EUR
73619,7450,2024-06-16,completed,EUR
73620,1369,2025-10-11,cancelled,EUR
73621,6660,2024-04-10,completed,EUR
73622,1744,2025-08-14,completed,EUR
73623,3396,2025-07-31,completed,EUR
73624,4429,2025-11-10,completed,EUR
73625,345,2025-02-17,completed,EUR
73626,619,2024-05-23,completed,EUR
73627,466,2025-11-26,completed,EUR
73628,6890,2025-12-14,cancelled,EUR
73629,3695,2024-04-21,completed,EUR
73630,8442,2025-10-24,completed,EUR
73631,5927,2025-05-15,cancelled,EUR
73632,6344,2024-03-16,completed,EUR
73633,4181,2025-03-30,completed,EUR
73634,4818,2024-06-25,completed,EUR
73635,7795,2024-06-19,completed,EUR
73636,3972,2025-01-03,completed,EUR
73637,4517,2025-09-02,completed,EUR
73638,9695,2025-12-05,cancelled,EUR
73639,8747,2024-07-09,completed,EUR
73640,646,2024-12-31,completed,EUR
73641,5459,2025-07-11,completed,EUR
73642,4125,2025-07-20,completed,EUR
73643,8434,2024-09-13,completed,EUR
73644,672,2025-12-29,completed,EUR
73645,7288,2024-10-13,completed,EUR
73646,5706,2026-01-06,completed,EUR
73647,9112,2024-08-01,completed,EUR
73648,3377,2025-05-30,completed,EUR
73649,7438,2024-02-08,completed,EUR
73650,3494,2025-10-13,completed,EUR
73651,8733,2024-05-25,completed,EUR
73652,1526,2024-10-29,completed,EUR
73653,8513,2024-09-21,completed,EUR
73654,3673,2024-11-23,completed,EUR
73655,8963,2025-07-31,completed,EUR
73656,2599,2024-02-27,completed,EUR
73657,517,2024-08-01,refunded,EUR
73658,8283,2024-11-26,cancelled,EUR
73659,129,2025-04-25,completed,EUR
73660,9522,2025-08-08,completed,EUR
73661,2729,2024-10-22,completed,EUR
73662,9798,2025-11-23,refunded,EUR
73663,2324,2024-05-28,completed,EUR
73664,5956,2024-04-07,completed,EUR
73665,3904,2025-09-21,completed,EUR
73666,8736,2025-12-28,completed,EUR
73667,5842,2024-05-31,completed,EUR
73668,2400,2024-10-28,completed,EUR
73669,4163,2025-05-11,completed,EUR
73670,3617,2024-04-13,completed,EUR
73671,3578,2026-01-07,completed,EUR
73672,304,2025-06-04,completed,EUR
73673,8376,2024-02-25,completed,EUR
73674,7555,2024-06-03,completed,EUR
73675,8802,2024-05-06,cancelled,EUR
73676,7607,2025-03-21,completed,EUR
73677,8633,2025-12-11,completed,EUR
73678,5927,2024-12-25,completed,EUR
73679,874,2024-07-22,refunded,EUR
73680,9987,2025-09-15,cancelled,EUR
73681,991,2025-12-28,completed,EUR
73682,2984,2024-07-22,completed,EUR
73683,8967,2024-06-11,completed,EUR
73684,2871,2025-03-18,completed,EUR
73685,573,2024-12-04,completed,EUR
73686,3290,2024-06-17,completed,EUR
73687,9353,2024-03-22,completed,EUR
73688,9085,2025-12-26,completed,EUR
73689,4851,2025-08-09,completed,EUR
73690,9745,2026-01-19,completed,EUR
73691,3480,2025-05-31,completed,EUR
73692,2028,2024-05-18,cancelled,EUR
73693,32,2025-12-26,completed,EUR
73694,3673,2024-11-08,completed,EUR
73695,4872,2024-12-30,refunded,EUR
73696,9696,2024-08-15,completed,EUR
73697,9038,2025-12-05,completed,EUR
73698,662,2024-10-17,completed,EUR
73699,7884,2026-01-22,completed,EUR
73700,4613,2025-05-28,completed,EUR
73701,9971,2024-11-03,completed,EUR
73702,6004,2025-09-28,completed,EUR
73703,8888,2024-12-19,cancelled,EUR
73704,3739,2024-11-06,completed,EUR
73705,218,2024-11-07,completed,EUR
73706,645,2025-03-04,completed,EUR
73707,8333,2026-01-05,cancelled,EUR
73708,7787,2025-12-30,completed,EUR
73709,6776,2024-09-08,completed,EUR
73710,9467,2025-01-25,completed,EUR
73711,9876,2026-01-13,completed,EUR
73712,2340,2025-12-11,completed,EUR
73713,3169,2025-05-26,completed,EUR
73714,7981,2024-12-11,completed,EUR
73715,2471,2025-09-10,completed,EUR
73716,6144,2025-10-31,completed,EUR
73717,7993,2025-11-09,completed,EUR
73718,4179,2025-10-23,completed,EUR
73719,3433,2025-12-07,completed,EUR
73720,2561,2025-09-14,completed,EUR
73721,3356,2025-01-10,completed,EUR
73722,3850,2025-10-01,completed,EUR
73723,1451,2024-09-18,cancelled,EUR
73724,1053,2025-12-29,completed,EUR
73725,4896,2024-12-22,completed,EUR
73726,6905,2024-06-16,completed,EUR
73727,2527,2024-10-15,completed,EUR
73728,8960,2024-07-13,completed,EUR
73729,7212,2024-07-18,completed,EUR
73730,3092,2025-12-18,completed,EUR
73731,539,2025-10-17,completed,EUR
73732,6580,2024-09-04,completed,EUR
73733,9723,2024-09-19,completed,EUR
73734,5599,2025-09-05,completed,EUR
73735,5731,2025-01-04,completed,EUR
73736,2052,2025-08-10,completed,EUR
73737,3088,2025-05-04,completed,EUR
73738,9150,2024-04-17,completed,EUR
73739,1731,2025-11-29,cancelled,EUR
73740,5627,2025-09-17,refunded,EUR
73741,7004,2025-06-12,completed,EUR
73742,1159,2025-03-27,completed,EUR
73743,5381,2025-11-01,completed,EUR
73744,6910,2025-03-21,completed,EUR
73745,2150,2026-01-05,completed,EUR
73746,3166,2024-02-09,completed,EUR
73747,4815,2024-10-14,completed,EUR
73748,4071,2025-08-21,completed,EUR
73749,1888,2025-03-05,completed,EUR
73750,7379,2025-09-20,completed,EUR
73751,9323,2025-06-10,completed,EUR
73752,3966,2024-03-23,completed,EUR
73753,9613,2026-01-10,completed,EUR
73754,450,2025-04-12,completed,EUR
73755,9548,2024-11-16,completed,EUR
73756,2618,2024-12-31,refunded,EUR
73757,7211,2025-05-11,completed,EUR
73758,6772,2024-03-24,completed,EUR
73759,6171,2025-01-07,completed,EUR
73760,2309,2024-12-23,completed,EUR
73761,2864,2025-02-16,cancelled,EUR
73762,4452,2024-02-04,completed,EUR
73763,268,2025-09-04,completed,EUR
73764,4563,2025-10-13,completed,EUR
73765,9594,2024-06-03,completed,EUR
73766,3999,2024-11-25,completed,EUR
73767,5570,2025-10-05,completed,EUR
73768,6765,2025-07-03,completed,EUR
73769,6237,2024-04-23,completed,EUR
73770,5564,2024-07-27,completed,EUR
73771,742,2024-04-01,cancelled,EUR
73772,5871,2025-06-29,completed,EUR
73773,8922,2025-01-31,completed,EUR
73774,7878,2024-03-09,completed,EUR
73775,9359,2025-08-06,completed,EUR
73776,4920,2024-10-15,completed,EUR
73777,6267,2025-08-26,cancelled,EUR
73778,7803,2024-12-14,completed,EUR
73779,5857,2024-03-15,completed,EUR
73780,5261,2026-01-28,completed,EUR
73781,1340,2025-12-08,completed,EUR
73782,7490,2024-11-09,completed,EUR
73783,6065,2026-01-05,completed,EUR
73784,8363,2025-05-28,completed,EUR
73785,4270,2025-11-08,completed,EUR
73786,3000,2025-10-09,cancelled,EUR
73787,6661,2025-01-21,completed,EUR
73788,8380,2024-03-14,completed,EUR
73789,86,2024-09-10,completed,EUR
73790,4139,2025-03-23,completed,EUR
73791,9175,2025-08-05,completed,EUR
73792,777,2024-06-12,completed,EUR
73793,5065,2025-06-12,completed,EUR
73794,3887,2024-12-04,completed,EUR
73795,3909,2025-02-09,completed,EUR
73796,3381,2025-07-22,completed,EUR
73797,8188,2024-03-01,completed,EUR
73798,1120,2024-07-17,completed,EUR
73799,8473,2025-11-22,completed,EUR
73800,9491,2024-12-05,completed,EUR
73801,5442,2025-06-16,cancelled,EUR
73802,5862,2025-11-15,completed,EUR
73803,3590,2025-02-20,completed,EUR
73804,3105,2025-04-24,refunded,EUR
73805,5928,2024-06-05,completed,EUR
73806,1992,2024-11-25,cancelled,EUR
73807,4831,2024-07-18,completed,EUR
73808,9567,2025-05-09,refunded,EUR
73809,6756,2024-03-28,cancelled,EUR
73810,4801,2024-03-14,completed,EUR
73811,9154,2025-03-21,completed,EUR
73812,9181,2025-02-09,completed,EUR
73813,6849,2024-11-13,completed,EUR
73814,654,2025-11-05,completed,EUR
73815,2601,2025-02-14,completed,EUR
73816,7037,2025-01-04,completed,EUR
73817,4771,2025-09-22,completed,EUR
73818,2284,2024-09-20,completed,EUR
73819,4626,2025-10-02,completed,EUR
73820,515,2024-06-30,completed,EUR
73821,7917,2024-09-27,completed,EUR
73822,2983,2025-08-02,completed,EUR
73823,4332,2025-05-04,completed,EUR
73824,1532,2025-09-24,completed,EUR
73825,9043,2025-05-16,refunded,EUR
73826,8381,2024-11-24,completed,EUR
73827,2417,2024-11-05,completed,EUR
73828,584,2025-11-04,completed,EUR
73829,1968,2025-08-30,completed,EUR
73830,4952,2024-04-15,completed,EUR
73831,6868,2026-01-14,completed,EUR
73832,3015,2025-09-22,completed,EUR
73833,1679,2024-09-27,completed,EUR
73834,6105,2024-07-15,completed,EUR
73835,32,2024-06-15,completed,EUR
73836,9623,2024-11-02,refunded,EUR
73837,1731,2024-05-06,completed,EUR
73838,5094,2024-09-04,cancelled,EUR
73839,9927,2024-02-18,completed,EUR
73840,7987,2024-11-26,cancelled,EUR
73841,6471,2024-05-12,completed,EUR
73842,1579,2025-02-08,completed,EUR
73843,8587,2025-01-07,completed,EUR
73844,5947,2025-11-27,completed,EUR
73845,366,2025-02-16,refunded,EUR
73846,7192,2024-04-26,cancelled,EUR
73847,4599,2025-02-22,cancelled,EUR
73848,708,2026-01-23,completed,EUR
73849,1016,2024-09-11,completed,EUR
73850,1125,2025-06-02,completed,EUR
73851,3401,2025-07-03,refunded,EUR
73852,8159,2024-06-14,completed,EUR
73853,4840,2025-02-02,completed,EUR
73854,1416,2025-09-24,refunded,EUR
73855,9960,2024-06-09,completed,EUR
73856,2155,2025-02-06,cancelled,EUR
73857,1352,2025-06-04,completed,EUR
73858,6413,2025-04-04,completed,EUR
73859,3622,2024-09-03,refunded,EUR
73860,6943,2025-03-21,completed,EUR
73861,3516,2025-03-19,completed,EUR
73862,653,2025-09-03,completed,EUR
73863,1641,2024-05-08,refunded,EUR
73864,4054,2024-08-31,completed,EUR
73865,2368,2025-02-19,completed,EUR
73866,1995,2025-09-06,completed,EUR
73867,7378,2025-01-22,cancelled,EUR
73868,2264,2024-08-07,completed,EUR
73869,3951,2026-01-15,cancelled,EUR
73870,8334,2025-05-01,completed,EUR
73871,9781,2025-01-15,completed,EUR
73872,9374,2025-07-19,refunded,EUR
73873,9323,2026-01-30,refunded,EUR
73874,7409,2025-04-25,completed,EUR
73875,5529,2025-05-14,completed,EUR
73876,8417,2024-11-01,cancelled,EUR
73877,5814,2025-02-25,completed,EUR
73878,3809,2024-11-26,cancelled,EUR
73879,549,2025-05-21,completed,EUR
73880,3549,2025-05-30,completed,EUR
73881,1990,2024-06-11,completed,EUR
73882,9832,2024-12-25,completed,EUR
73883,7535,2025-06-10,completed,EUR
73884,1122,2025-09-13,completed,EUR
73885,8569,2025-12-02,completed,EUR
73886,9242,2024-08-06,completed,EUR
73887,9037,2024-11-11,completed,EUR
73888,3413,2025-11-02,refunded,EUR
73889,8329,2024-11-27,cancelled,EUR
73890,5284,2024-09-29,completed,EUR
73891,1805,2024-10-06,cancelled,EUR
73892,5480,2025-06-03,completed,EUR
73893,9795,2025-12-25,completed,EUR
73894,3219,2025-09-21,completed,EUR
73895,6994,2025-10-24,refunded,EUR
73896,551,2024-12-19,completed,EUR
73897,2,2026-01-28,completed,EUR
73898,6506,2025-10-08,completed,EUR
73899,5635,2024-06-12,completed,EUR
73900,9101,2024-08-15,completed,EUR
73901,7379,2024-12-10,cancelled,EUR
73902,1255,2025-07-12,completed,EUR
73903,3208,2025-06-23,completed,EUR
73904,8651,2025-12-13,completed,EUR
73905,8866,2024-12-03,completed,EUR
73906,2634,2025-01-19,refunded,EUR
73907,2209,2025-09-03,completed,EUR
73908,8951,2025-01-16,completed,EUR
73909,5194,2026-02-01,completed,EUR
73910,6549,2025-03-14,completed,EUR
73911,7108,2024-02-21,completed,EUR
73912,6887,2025-10-20,completed,EUR
73913,9347,2025-07-20,completed,EUR
73914,2676,2025-11-17,completed,EUR
73915,1741,2025-08-31,cancelled,EUR
73916,9410,2025-12-16,completed,EUR
